380
2.4397837216e-03 8.6133759647e-03                                  
2.3897837216e-03 8.5265775560e-03                                  
2.3397837216e-03 8.4388249448e-03                                  
2.2897837216e-03 8.3500874099e-03                                  
2.2397837216e-03 8.2603325434e-03                                  
2.1897837216e-03 8.1695261183e-03                                  
2.1397837216e-03 8.0776319422e-03                                  
2.0897837216e-03 7.9846116954e-03                                  
2.0397837216e-03 7.8904247519e-03                                  
1.9897837216e-03 7.7950279799e-03                                  
1.9397837216e-03 7.6983755204e-03                                  
1.8897837216e-03 7.6004185392e-03                                  
1.8397837216e-03 7.5011049492e-03                                  
1.7897837216e-03 7.4003790993e-03                                  
1.7397837216e-03 7.2981814230e-03                                  
1.6897837216e-03 7.1944480416e-03                                  
1.6397837216e-03 7.0891103140e-03                                  
1.5897837216e-03 6.9820943242e-03                                  
1.5397837216e-03 6.8733202961e-03                                  
1.4897837216e-03 6.7627019213e-03                                  
1.4397837216e-03 6.6501455850e-03                                  
1.3897837216e-03 6.5355494693e-03                                  
1.3397837216e-03 6.4188025108e-03                                  
1.2897837216e-03 6.2997831797e-03                                  
1.2397837216e-03 6.1783580457e-03                                  
1.1897837216e-03 6.0543800788e-03                                  
1.1397837216e-03 5.9276866262e-03                                  
1.0897837216e-03 5.7980969846e-03                                  
1.0397837216e-03 5.6654094642e-03                                  
9.8978372159e-04 5.5293978099e-03                                  
9.3978372159e-04 5.3898067957e-03                                  
8.8978372159e-04 5.2463467497e-03                                  
8.3978372159e-04 5.0986866709e-03                                  
7.8978372159e-04 4.9464454705e-03                                  
7.3978372159e-04 4.7891806709e-03                                  
6.8978372159e-04 4.6263735994e-03                                  
6.3978372159e-04 4.4574096460e-03                                  
5.8978372159e-04 4.2815514141e-03                                  
5.3978372159e-04 4.0979013605e-03                                  
4.8978372159e-04 3.9053484094e-03                                  
4.3978372159e-04 3.7024892436e-03                                  
3.8978372159e-04 3.4875078292e-03                                  
3.3978372159e-04 3.2579824018e-03                                  
2.8978372159e-04 3.0105580995e-03                                  
2.3978372159e-04 2.7403494759e-03                                  
1.8978372159e-04 2.4397372487e-03                                  
1.3978372159e-04 2.0955804067e-03                                  
8.9783721587e-05 1.6811632607e-03                                  
3.9783721587e-05 1.1205982802e-03                                  
